obj,distribution,avg_cost,budget,avg_cost_normalized,num_setups,num_reps,num_items,num_samples,mean_ratio,std,25%-quantile,median,75%-quantile
max,Bernoulli,14.5,30,0.4833333333333333,10,100,100,50,0.9998282128919374,0.013939791502721741,0.9990478603512232,1.0,1.0002848959366937
modular,Bernoulli,1.0,30,0.03333333333333333,10,100,100,50,0.996278588341697,0.005527742074170311,0.9927282101653728,0.9968125267001532,1.0
modular,Bernoulli,2.5,30,0.08333333333333333,10,100,100,50,0.96866850540325,0.0336225317669267,0.9474530509708168,0.9704750236714272,0.997749138408672
modular,Bernoulli,4.0,30,0.13333333333333333,10,100,100,50,0.9813637464497298,0.031442993275835,0.9634315578413372,0.9844770799421136,0.9997911534954196
modular,Bernoulli,5.5,30,0.18333333333333326,10,100,100,50,0.9919328678837124,0.039312997108812885,0.9670336714106972,0.9969188320957784,1.016507301283527
modular,Bernoulli,7.0,30,0.2333333333333333,10,100,100,50,0.9936644692260682,0.03859850890075827,0.970101328991302,0.9886644133607836,1.0208057584702863
modular,Bernoulli,8.5,30,0.2833333333333333,10,100,100,50,0.9827128784637642,0.03781954674066427,0.957325872707906,0.9835193125260228,1.0047449942871478
modular,Bernoulli,10.0,30,0.3333333333333333,10,100,100,50,0.9988795118030318,0.04533739908374188,0.9615308490460952,1.0,1.0314935701281869
modular,Bernoulli,11.5,30,0.38333333333333336,10,100,100,50,0.9856315575119562,0.0441947349673626,0.9507102433771372,0.98492624869945,1.0086772873551275
modular,Bernoulli,13.0,30,0.43333333333333335,10,100,100,50,0.996075644514382,0.04458517415227328,0.9740047433730936,1.0,1.0201305068482494
modular,Bernoulli,14.5,30,0.4833333333333333,10,100,100,50,0.9939795957594726,0.04431323262048102,0.9635239082417236,0.9996656189088956,1.0243008447973925
square_root,Bernoulli,1.0,30,0.03333333333333333,10,100,100,50,0.9979180519711076,0.003196457053103634,0.9963705460710482,0.998297916092026,1.0000112377251331
square_root,Bernoulli,2.5,30,0.08333333333333333,10,100,100,50,0.9820153686479898,0.01773003391140206,0.972531715914434,0.9801397174715228,0.9964588952959672
square_root,Bernoulli,4.0,30,0.13333333333333333,10,100,100,50,0.9952043544534755,0.021197512647154502,0.9819044240045846,0.998333372546319,1.0082380050769764
square_root,Bernoulli,5.5,30,0.18333333333333326,10,100,100,50,1.0251464767808058,0.03162982203394655,1.0073672731042005,1.025176256839226,1.0409553479447236
square_root,Bernoulli,7.0,30,0.2333333333333333,10,100,100,50,1.012105154188836,0.045658410738305774,0.9855514014155032,1.0197357348830831,1.0420517723404867
square_root,Bernoulli,8.5,30,0.2833333333333333,10,100,100,50,1.0328136246183033,0.06717967384226314,0.9906023188583998,1.034789891589,1.0788131952859632
square_root,Bernoulli,10.0,30,0.3333333333333333,10,100,100,50,1.0307367660034332,0.07381010130425902,0.9942049395767484,1.0274002148572092,1.0888598108207281
square_root,Bernoulli,11.5,30,0.38333333333333336,10,100,100,50,0.9828873458890776,0.08879241635861951,0.9017605507717424,1.0070479278842162,1.0434892379629808
square_root,Bernoulli,13.0,30,0.43333333333333335,10,100,100,50,0.974744263719593,0.1112884081091568,0.8789770742183884,0.992229624809886,1.0326217150360917
square_root,Bernoulli,14.5,30,0.4833333333333333,10,100,100,50,1.1116866185232022,0.16566152682772725,0.998940309696008,1.0259034798493003,1.2746239994600834
CES-2,Bernoulli,1.0,30,0.03333333333333333,10,100,100,100,0.9999885931162256,0.0009864192245603576,1.0,1.0,1.0
CES-2,Bernoulli,2.5,30,0.08333333333333333,10,100,100,100,0.9802389792243228,0.01100905852260362,0.9738814530712112,0.9766452562971536,0.9854714854202724
CES-2,Bernoulli,4.0,30,0.13333333333333333,10,100,100,100,0.9945961783422116,0.017116655982877812,0.9851690366851305,0.9963789944693596,1.0039531763083342
CES-2,Bernoulli,5.5,30,0.18333333333333326,10,100,100,100,1.0244564756888894,0.033575874032903755,1.0073062590852675,1.0268730710861131,1.048220443611281
CES-2,Bernoulli,7.0,30,0.2333333333333333,10,100,100,100,0.9913251967448798,0.04699025660662145,0.9555112647813724,1.0006174874052651,1.0264022420191201
CES-2,Bernoulli,8.5,30,0.2833333333333333,10,100,100,100,0.9986789832662212,0.06527057248438782,0.940822998893387,0.9914887305028172,1.0569560972801368
CES-2,Bernoulli,10.0,30,0.3333333333333333,10,100,100,100,0.9704920422319724,0.06910771170898987,0.9157919680091514,0.9610316385274008,1.012676093713035
CES-2,Bernoulli,11.5,30,0.38333333333333336,10,100,100,100,0.914405655969718,0.07103328340204451,0.8638039979715162,0.9002489581034153,0.945371346007649
CES-2,Bernoulli,13.0,30,0.43333333333333335,10,100,100,100,0.9552569663486716,0.09609548331038427,0.8734919021667775,0.9786454847151282,1.0
CES-2,Bernoulli,14.5,30,0.4833333333333333,10,100,100,100,1.0282365208972926,0.08742398982232777,0.9953887835755248,1.0,1.0
max,Bernoulli,1.0,30,0.03333333333333333,10,100,100,100,1.0,0.0,1.0,1.0,1.0
max,Bernoulli,2.5,30,0.08333333333333333,10,100,100,100,0.9999387996119948,0.00027150157175634903,0.9999600000000001,1.0,1.0
max,Bernoulli,4.0,30,0.13333333333333333,10,100,100,100,0.9987582520069788,0.002137106897993476,0.9985196816247992,0.9993799813988838,0.999919997199896
max,Bernoulli,5.5,30,0.18333333333333326,10,100,100,100,0.9938169551214888,0.007455930371690313,0.9902940766481784,0.9960638935500348,0.9990794919171856
max,Bernoulli,7.0,30,0.2333333333333333,10,100,100,100,0.9921734823961504,0.012566218331673866,0.989879194688572,0.9963753917225644,0.9995438254626148
max,Bernoulli,8.5,30,0.2833333333333333,10,100,100,100,0.9905317474483256,0.014186345247861288,0.9853337327128642,0.9928498952176724,0.9998648188572687
max,Bernoulli,10.0,30,0.3333333333333333,10,100,100,100,0.9975311599514218,0.010085266646062907,0.9985525175494538,0.999899885788614,1.0006222498378865
max,Bernoulli,11.5,30,0.38333333333333336,10,100,100,100,0.9989393365357137,0.007920428437262428,0.9987595827537292,0.9999098393007178,1.0004843602232871
max,Bernoulli,13.0,30,0.43333333333333335,10,100,100,100,1.0000934599828275,0.008109863056909956,0.9997790632214012,1.0000702957317356,1.0007901158851893
max,Bernoulli,14.5,30,0.4833333333333333,10,100,100,100,0.9994191882393264,0.006103133672862682,0.9999081578826814,1.0,1.0003436330336404
modular,Bernoulli,1.0,30,0.03333333333333333,10,100,100,100,0.9997056225708428,0.0015316159258136318,0.9992238755547388,1.0,1.000021361065359
modular,Bernoulli,2.5,30,0.08333333333333333,10,100,100,100,0.9611524837941208,0.019546335664664096,0.9498466892151408,0.9559227763970248,0.9687942218960124
modular,Bernoulli,4.0,30,0.13333333333333333,10,100,100,100,0.9865342359418802,0.0287412961188262,0.9700782974835016,0.9914056476894096,1.0025242924361613
modular,Bernoulli,5.5,30,0.18333333333333326,10,100,100,100,1.018637995429742,0.035021938212190296,0.9967923341901468,1.0162704593196668,1.0401263197082753
modular,Bernoulli,7.0,30,0.2333333333333333,10,100,100,100,1.0019495128225742,0.035666172524246725,0.9788956304127424,1.003118185764179,1.0259704593854777
modular,Bernoulli,8.5,30,0.2833333333333333,10,100,100,100,1.0112552550451936,0.03970112415912372,0.9869928027440554,1.0093602235654755,1.0384024925004385
modular,Bernoulli,10.0,30,0.3333333333333333,10,100,100,100,1.004754881466202,0.04164250969780384,0.9771051971608076,1.0,1.0310706401330234
modular,Bernoulli,11.5,30,0.38333333333333336,10,100,100,100,0.9924262192801856,0.035134514470124674,0.9682591682965341,0.9959726407766404,1.0116797691648074
modular,Bernoulli,13.0,30,0.43333333333333335,10,100,100,100,0.9971087170106346,0.042662239411425926,0.9694676904394725,1.0,1.0235007024441205
modular,Bernoulli,14.5,30,0.4833333333333333,10,100,100,100,0.9831613038946402,0.045044264131290805,0.9544214916850488,0.9880953001929884,1.0053988819310886
square_root,Bernoulli,1.0,30,0.03333333333333333,10,100,100,100,0.9997990524002712,0.0009957321843747854,0.9995299186073124,1.0,1.0
square_root,Bernoulli,2.5,30,0.08333333333333333,10,100,100,100,0.9814108364428656,0.010337850500784956,0.9739706983163732,0.9786979122196235,0.9901476475095744
square_root,Bernoulli,4.0,30,0.13333333333333333,10,100,100,100,0.996220588240564,0.01883129593226194,0.9805802427433424,0.9990191169916496,1.0098528445142716
square_root,Bernoulli,5.5,30,0.18333333333333326,10,100,100,100,1.024018490859142,0.0288315556601352,1.0065745686922982,1.02637284342714,1.0448772961004704
square_root,Bernoulli,7.0,30,0.2333333333333333,10,100,100,100,1.000371359824913,0.03914427879179845,0.9706999236978884,1.0080738452012734,1.0293020741436179
square_root,Bernoulli,8.5,30,0.2833333333333333,10,100,100,100,1.0090882884181362,0.0727369808336156,0.9467232021799326,0.9980127454897813,1.0685893515965503
square_root,Bernoulli,10.0,30,0.3333333333333333,10,100,100,100,0.965097060706047,0.06820989558941377,0.9116556841274168,0.9564425351943696,1.0146192354248162
square_root,Bernoulli,11.5,30,0.38333333333333336,10,100,100,100,0.9141368155663794,0.07259190857849064,0.8618484507621639,0.8886022524446919,0.9655935794384296
square_root,Bernoulli,13.0,30,0.43333333333333335,10,100,100,100,0.9536334118267829,0.09140922740190896,0.8697425795910969,0.9777001859122372,1.0
square_root,Bernoulli,14.5,30,0.4833333333333333,10,100,100,100,1.0207461402208649,0.07797033254287764,0.9952988582622568,1.0,1.0
CES-2,Bernoulli,1.0,30,0.03333333333333333,10,100,100,150,1.00002575293303,0.00018681230601457432,1.0,1.0,1.0
CES-2,Bernoulli,2.5,30,0.08333333333333333,10,100,100,150,0.9826041829575166,0.009331706711003165,0.9756269877810638,0.9786147299431986,0.9884455200632692
CES-2,Bernoulli,4.0,30,0.13333333333333333,10,100,100,150,0.9953988508877508,0.01627986396135395,0.9856557217646252,0.997335865499894,1.0081571118350559
CES-2,Bernoulli,5.5,30,0.18333333333333326,10,100,100,150,1.015311937063056,0.028717184292559574,1.0,1.0162312092551462,1.0369531690568388
CES-2,Bernoulli,7.0,30,0.2333333333333333,10,100,100,150,0.9823118461099526,0.04171802169999297,0.9439425002020762,0.9899518396203798,1.0167922006060786
CES-2,Bernoulli,8.5,30,0.2833333333333333,10,100,100,150,0.9885635914558726,0.04500957024815482,0.9653882761427984,0.9885976788337274,1.0002113774268828
CES-2,Bernoulli,10.0,30,0.3333333333333333,10,100,100,150,0.9565430908767067,0.048008964269359536,0.9213013557549722,0.9565186959448082,0.9701927731592712
CES-2,Bernoulli,11.5,30,0.38333333333333336,10,100,100,150,0.9184023799456728,0.05271329102694298,0.8803839967709658,0.9152381760730413,0.9342498999607338
CES-2,Bernoulli,13.0,30,0.43333333333333335,10,100,100,150,0.9698926960382492,0.05237657185161911,0.9769945266891517,0.9853764159792068,1.0
CES-2,Bernoulli,14.5,30,0.4833333333333333,10,100,100,150,1.0025026657471912,0.032699056818272405,0.9959678382181464,1.0,1.0
max,Bernoulli,1.0,30,0.03333333333333333,10,100,100,150,1.0,0.0,1.0,1.0,1.0
max,Bernoulli,2.5,30,0.08333333333333333,10,100,100,150,0.999968599984,5.449816983700714e-05,0.9999600000000001,1.0,1.0
max,Bernoulli,4.0,30,0.13333333333333333,10,100,100,150,0.9989000706743756,0.0015752497040528572,0.998555,0.9994199883995358,0.999919995199712
max,Bernoulli,5.5,30,0.18333333333333326,10,100,100,150,0.9953129286155048,0.0054663481438161935,0.9930191975012012,0.9974191018438334,0.9994438910926892
max,Bernoulli,7.0,30,0.2333333333333333,10,100,100,150,0.9979533479112912,0.005579588434542998,0.9976645448455276,0.9993079255897892,1.0002401369306269
max,Bernoulli,8.5,30,0.2833333333333333,10,100,100,150,0.9939851143521452,0.00896569510782739,0.9903052644520816,0.99553290444997,1.0003051870165156
max,Bernoulli,10.0,30,0.3333333333333333,10,100,100,150,0.9987392352875998,0.007273458474073079,0.9994090276876296,1.0000402269464037,1.000587036779918
max,Bernoulli,11.5,30,0.38333333333333336,10,100,100,150,0.9994882484187874,0.003574360787923447,0.9995459582207344,1.000020297258952,1.0003410417688383
max,Bernoulli,13.0,30,0.43333333333333335,10,100,100,150,1.0008710485648158,0.007971719728488912,0.99980017274862,1.000010153933634,1.000427172197126
max,Bernoulli,14.5,30,0.4833333333333333,10,100,100,150,1.0002770710024251,0.0049516661719735035,0.9999799617210564,1.0000201118221272,1.0002104042723905
modular,Bernoulli,1.0,30,0.03333333333333333,10,100,100,150,1.000004874836162,0.0007317059097696992,1.0,1.0,1.0
modular,Bernoulli,2.5,30,0.08333333333333333,10,100,100,150,0.9649114040064908,0.015518525449498272,0.9528760452699696,0.9623414891045344,0.9747265797262004
modular,Bernoulli,4.0,30,0.13333333333333333,10,100,100,150,0.981834185223802,0.026132209462060102,0.9614749596940112,0.986266887411335,0.9981154061702624
modular,Bernoulli,5.5,30,0.18333333333333326,10,100,100,150,1.0123668340805672,0.032815936863363995,0.9952887977775478,1.0078814384754184,1.0398009910294628
modular,Bernoulli,7.0,30,0.2333333333333333,10,100,100,150,0.9910465357615282,0.03552093275077646,0.9734711756679472,0.9961375461544336,1.0116302367394745
modular,Bernoulli,8.5,30,0.2833333333333333,10,100,100,150,1.0053798556512117,0.039401760273315316,0.9855842094247218,1.0052811705676146,1.0283713574305746
modular,Bernoulli,10.0,30,0.3333333333333333,10,100,100,150,1.0077298438712534,0.03780406873600664,0.9860902675470418,1.005998629358822,1.0355923078166969
modular,Bernoulli,11.5,30,0.38333333333333336,10,100,100,150,1.005001958254468,0.040717218597642636,0.9802452682951086,1.0001396418597008,1.032085388788586
modular,Bernoulli,13.0,30,0.43333333333333335,10,100,100,150,0.9923796412004094,0.04092037322186956,0.9653398409939749,0.9982633780347574,1.0115468745409613
modular,Bernoulli,14.5,30,0.4833333333333333,10,100,100,150,0.9931009722122828,0.047974505075915205,0.9581264699650441,0.9948159690556582,1.0180312218866898
square_root,Bernoulli,1.0,30,0.03333333333333333,10,100,100,150,0.9999975959053822,0.000243755615239786,1.0,1.0,1.0
square_root,Bernoulli,2.5,30,0.08333333333333333,10,100,100,150,0.9816879947110286,0.009502039518696577,0.9751635278819799,0.9780516236390802,0.9880222800856864
square_root,Bernoulli,4.0,30,0.13333333333333333,10,100,100,150,0.9907399497048894,0.01742376684022559,0.9784021245854146,0.9912682099516116,0.99976495881295
square_root,Bernoulli,5.5,30,0.18333333333333326,10,100,100,150,1.0167613622121991,0.02672269331262289,1.0,1.016025311856634,1.0336058417694272
square_root,Bernoulli,7.0,30,0.2333333333333333,10,100,100,150,0.981027128026115,0.036696386023086135,0.9530173831828692,0.9817221871989148,1.0121991306655929
square_root,Bernoulli,8.5,30,0.2833333333333333,10,100,100,150,0.9915812783300966,0.04499627215689545,0.9738457112846308,0.9884471276590808,0.9986808382352576
square_root,Bernoulli,10.0,30,0.3333333333333333,10,100,100,150,0.9575824925407288,0.045320373271112976,0.919864873879462,0.9623049334585464,0.9773022544370236
square_root,Bernoulli,11.5,30,0.38333333333333336,10,100,100,150,0.9164733801786984,0.048813518475590616,0.8859652432972571,0.9232188175861612,0.9399683213482308
square_root,Bernoulli,13.0,30,0.43333333333333335,10,100,100,150,0.9731782372536364,0.06314311237719983,0.9752893622178488,0.9902486352499236,1.0
square_root,Bernoulli,14.5,30,0.4833333333333333,10,100,100,150,0.998306709696068,0.02905705437443868,0.9924025754244906,1.0,1.0
CES-2,Bernoulli,1.0,30,0.03333333333333333,10,100,100,200,0.999986150965625,0.0005155726815208051,1.0,1.0,1.0
CES-2,Bernoulli,2.5,30,0.08333333333333333,10,100,100,200,0.9835430338657538,0.009254993804909371,0.9760672126253984,0.9800018666023989,0.9905705886352631
CES-2,Bernoulli,4.0,30,0.13333333333333333,10,100,100,200,0.9907369140092528,0.016561009455308532,0.9765607043026706,0.9895371820083884,1.0046420881881009
CES-2,Bernoulli,5.5,30,0.18333333333333326,10,100,100,200,1.0082813984562389,0.02252857925747,0.9989282621225652,1.0,1.0243973202042551
CES-2,Bernoulli,7.0,30,0.2333333333333333,10,100,100,200,0.9761167466774058,0.03154484145109696,0.9521877587227208,0.9704214698781052,1.000988391262798
CES-2,Bernoulli,8.5,30,0.2833333333333333,10,100,100,200,0.9895008341437626,0.01978715130418,0.9816022974721446,0.9907768509890688,0.9958555045103076
CES-2,Bernoulli,10.0,30,0.3333333333333333,10,100,100,200,0.957832704046422,0.029053737080368063,0.9463848254680264,0.9622087392115464,0.9726430189761328
CES-2,Bernoulli,11.5,30,0.38333333333333336,10,100,100,200,0.917621639256436,0.036248766182725295,0.8924566811931737,0.9205387455969424,0.9346668209661416
CES-2,Bernoulli,13.0,30,0.43333333333333335,10,100,100,200,0.9753454648419544,0.04732355790873388,0.9781371921312612,0.9910460196180766,1.0
CES-2,Bernoulli,14.5,30,0.4833333333333333,10,100,100,200,1.0000046823292807,0.018666506604753767,0.999625555106138,1.0,1.0
max,Bernoulli,1.0,30,0.03333333333333333,10,100,100,200,1.0,0.0,1.0,1.0,1.0
max,Bernoulli,2.5,30,0.08333333333333333,10,100,100,200,0.9999689998719948,7.921527370105567e-05,0.9999799998999979,1.0,1.0
max,Bernoulli,4.0,30,0.13333333333333333,10,100,100,200,0.9988802940624544,0.001800679389908183,0.9984444142109452,0.9994299153828241,0.9999199911988158
max,Bernoulli,5.5,30,0.18333333333333326,10,100,100,200,0.997225527828211,0.005164457486208013,0.996155783992404,0.9987994887072308,0.9999799990999458
max,Bernoulli,7.0,30,0.2333333333333333,10,100,100,200,0.9989506702369008,0.003829864932693049,0.9980852226067808,0.9999199522864416,1.0007668452628549
max,Bernoulli,8.5,30,0.2833333333333333,10,100,100,200,0.9966617868028828,0.006285838648306785,0.9926998149863364,0.9980563822497541,1.0009565409933563
max,Bernoulli,10.0,30,0.3333333333333333,10,100,100,200,0.9999141533183112,0.0025777794057532835,0.9995528630872604,1.0000301081074523,1.0005873633168707
max,Bernoulli,11.5,30,0.38333333333333336,10,100,100,200,0.9997240783448614,0.002695540423378261,0.9997390448929908,1.0000301025550256,1.0004132683498723
max,Bernoulli,13.0,30,0.43333333333333335,10,100,100,200,1.0001117603445444,0.0017561840816408233,0.9998879522231974,1.0,1.0003028345326934
max,Bernoulli,14.5,30,0.4833333333333333,10,100,100,200,1.0004619603346945,0.004359358344729464,0.9999597836654892,1.0,1.0001064191278612
modular,Bernoulli,1.0,30,0.03333333333333333,10,100,100,200,0.9999114488303618,0.001085209647205724,1.0,1.0,1.0
modular,Bernoulli,2.5,30,0.08333333333333333,10,100,100,200,0.967281180829508,0.016295365131638172,0.9553176725278438,0.9618845831885954,0.9777954920759352
modular,Bernoulli,4.0,30,0.13333333333333333,10,100,100,200,0.9797383913641226,0.022316867456329888,0.9625275448243114,0.9764712006519164,0.99598815983073
modular,Bernoulli,5.5,30,0.18333333333333326,10,100,100,200,1.0142063846810383,0.03439014247145147,0.9966283236941468,1.0083580639162966,1.0355170950023844
modular,Bernoulli,7.0,30,0.2333333333333333,10,100,100,200,0.9940494909683733,0.03411222977304268,0.9676166459428625,0.9936152607504004,1.0192287743103785
modular,Bernoulli,8.5,30,0.2833333333333333,10,100,100,200,1.021779282709516,0.042100162281945866,0.9949657572099716,1.0236236100261404,1.0507021195335955
modular,Bernoulli,10.0,30,0.3333333333333333,10,100,100,200,1.0073132711538018,0.0390752007648418,0.9782375621794313,1.0023483249241671,1.0282441104738318
modular,Bernoulli,11.5,30,0.38333333333333336,10,100,100,200,0.9990476078902236,0.042329706933005966,0.9740569837098254,0.9971373564651778,1.0207634847930946
modular,Bernoulli,13.0,30,0.43333333333333335,10,100,100,200,1.0014707997101413,0.04414103060323255,0.968916586292978,0.9995178982605848,1.0303906322613896
modular,Bernoulli,14.5,30,0.4833333333333333,10,100,100,200,0.9976815623863988,0.042215565164413854,0.9673405581544348,0.9964742817764088,1.026337523205644
square_root,Bernoulli,1.0,30,0.03333333333333333,10,100,100,200,0.9998857144734756,0.0006323302375036179,1.0,1.0,1.0
square_root,Bernoulli,2.5,30,0.08333333333333333,10,100,100,200,0.9835731635462605,0.009541607069805915,0.9758393710983212,0.9807894377195548,0.9901912313697544
square_root,Bernoulli,4.0,30,0.13333333333333333,10,100,100,200,0.9899175651789446,0.015223614754602013,0.9790429189172568,0.9905658060145128,1.0001116307470843
square_root,Bernoulli,5.5,30,0.18333333333333326,10,100,100,200,1.0051712316349837,0.02041495423485832,1.0,1.0,1.0210788283449397
square_root,Bernoulli,7.0,30,0.2333333333333333,10,100,100,200,0.973411493464154,0.029433890509458695,0.9534651617442016,0.9676938735938898,0.9984061201523704
square_root,Bernoulli,8.5,30,0.2833333333333333,10,100,100,200,0.9880293349433822,0.02915917628104972,0.9785581359586089,0.9900749806073856,0.9990902319524104
square_root,Bernoulli,10.0,30,0.3333333333333333,10,100,100,200,0.9601483764227272,0.04022882958418663,0.9453143277310329,0.9648090456548843,0.9747184320933668
square_root,Bernoulli,11.5,30,0.38333333333333336,10,100,100,200,0.9119340428166244,0.03483935886127807,0.89486380522683,0.9162952374239935,0.9315125338263914
square_root,Bernoulli,13.0,30,0.43333333333333335,10,100,100,200,0.9795301580771206,0.04525292957136294,0.9803086383692964,0.9897884548000898,1.0
square_root,Bernoulli,14.5,30,0.4833333333333333,10,100,100,200,0.9969837597173422,0.008877321686871041,0.997122875265562,1.0,1.0
CES-2,Bernoulli,1.0,30,0.03333333333333333,10,100,100,250,0.9999561751118384,0.00026805117223743736,1.0,1.0,1.0
CES-2,Bernoulli,2.5,30,0.08333333333333333,10,100,100,250,0.9838889881140276,0.008079432749073485,0.97659150652918,0.9824781772202026,0.9895078564428454
CES-2,Bernoulli,4.0,30,0.13333333333333333,10,100,100,250,0.989997844338765,0.012510477180371434,0.9791819706941662,0.990228984986938,0.9999909429025452
CES-2,Bernoulli,5.5,30,0.18333333333333326,10,100,100,250,1.0047727984367076,0.016285349700868604,1.0,1.0,1.012140698483365
CES-2,Bernoulli,7.0,30,0.2333333333333333,10,100,100,250,0.9757648764056528,0.026776383592251467,0.955848664784404,0.9713545403997084,0.995365671529945
CES-2,Bernoulli,8.5,30,0.2833333333333333,10,100,100,250,0.9887978852753768,0.019299486003425268,0.9828947940325188,0.988661799570166,0.9965597764751272
CES-2,Bernoulli,10.0,30,0.3333333333333333,10,100,100,250,0.957557216151422,0.03201652608729464,0.9379221006496802,0.961957707659478,0.9764144372014478
CES-2,Bernoulli,11.5,30,0.38333333333333336,10,100,100,250,0.9200452873474074,0.034047123734827316,0.8947409527829414,0.9244972582446188,0.9365782575134936
CES-2,Bernoulli,13.0,30,0.43333333333333335,10,100,100,250,0.9813904563016946,0.036542908671020134,0.9825073404578988,0.9955212831106504,1.0
CES-2,Bernoulli,14.5,30,0.4833333333333333,10,100,100,250,0.9978650773206662,0.005312293971511345,0.9985916965656522,1.0,1.0
max,Bernoulli,1.0,30,0.03333333333333333,10,100,100,250,1.0,0.0,1.0,1.0,1.0
max,Bernoulli,2.5,30,0.08333333333333333,10,100,100,250,0.9999762000000021,5.258902396589221e-05,0.9999600000000001,1.0,1.0
max,Bernoulli,4.0,30,0.13333333333333333,10,100,100,250,0.9990617135787908,0.001669802377448624,0.9989699581970436,0.999639992799712,0.999985
max,Bernoulli,5.5,30,0.18333333333333326,10,100,100,250,0.997837793654934,0.003032470063887584,0.99713940474042,0.9987490455205495,0.9996248111933724
max,Bernoulli,7.0,30,0.2333333333333333,10,100,100,250,0.9989488531369928,0.00255859152742782,0.9976413277003984,0.9998197208986026,1.0005306495955748
max,Bernoulli,8.5,30,0.2833333333333333,10,100,100,250,0.996525195159764,0.005440425224610388,0.9928642523583344,0.997637139558315,1.0004809742101235
max,Bernoulli,10.0,30,0.3333333333333333,10,100,100,250,0.9990455278752444,0.004852190402771372,0.9993849321207906,1.0,1.0003069171651746
max,Bernoulli,11.5,30,0.38333333333333336,10,100,100,250,1.0000419445998292,0.0015198543001421019,0.9995509438574742,0.9999799809700408,1.0003015781109323
max,Bernoulli,13.0,30,0.43333333333333335,10,100,100,250,0.9994870629188825,0.004384580845816039,0.9997931319741864,1.0,1.0003261322705883
max,Bernoulli,14.5,30,0.4833333333333333,10,100,100,250,0.9998339121064062,0.0034337996487751885,0.9999949986996619,1.0,1.0001066277806616
modular,Bernoulli,1.0,30,0.03333333333333333,10,100,100,250,0.9999635258043796,0.0007413702697255485,1.0,1.0,1.0
modular,Bernoulli,2.5,30,0.08333333333333333,10,100,100,250,0.9657566782178829,0.01452347351294657,0.9549855826699254,0.9596418460899944,0.9762987742409694
modular,Bernoulli,4.0,30,0.13333333333333333,10,100,100,250,0.9756187249561163,0.02148707250031821,0.9621277342617032,0.9735204957323672,0.9874982962970767
modular,Bernoulli,5.5,30,0.18333333333333326,10,100,100,250,1.0111811510356334,0.026614998783865286,1.0,1.0084256260402884,1.0270366306229113
